# x
6.000000000000000000e+01 1.354838752746582031e+01 2.210175275802612305e+00 4.229222297668457031e+00
6.000000000000000000e+01 1.548387050628662109e+01 1.047600507736206055e+00 4.477329730987548828e+00
6.000000000000000000e+01 1.741935539245605469e+01 5.338770389556884766e+00 4.671929359436035156e+00
6.000000000000000000e+01 1.935483932495117188e+01 5.039981365203857422e+00 4.835927009582519531e+00
6.000000000000000000e+01 2.129032325744628906e+01 4.941701412200927734e+00 3.944199085235595703e+00
6.000000000000000000e+01 2.322580718994140625e+01 3.068657875061035156e+00 7.837166786193847656e+00
6.000000000000000000e+01 2.516129112243652344e+01 7.392535686492919922e+00 5.762548446655273438e+00
6.000000000000000000e+01 2.709677505493164062e+01 8.664932250976562500e+00 1.101629853248596191e+00
6.000000000000000000e+01 2.903225898742675781e+01 5.085178852081298828e+00 4.695906639099121094e+00
6.000000000000000000e+01 3.096774101257324219e+01 9.333176612854003906e+00 3.025008916854858398e+00
6.000000000000000000e+01 3.290322494506835938e+01 7.450207233428955078e+00 6.359010219573974609e+00
6.000000000000000000e+01 3.483871078491210938e+01 1.691047549247741699e+00 8.554414749145507812e+00
6.000000000000000000e+01 3.677419281005859375e+01 9.463938713073730469e+00 7.690301895141601562e+00
6.000000000000000000e+01 3.870967864990234375e+01 4.536008834838867188e+00 2.107064247131347656e+00
6.000000000000000000e+01 4.064516067504882812e+01 6.654390335083007812e+00 5.504518032073974609e+00
6.000000000000000000e+01 4.258064651489257812e+01 2.579272270202636719e+00 5.189631462097167969e+00
6.000000000000000000e+01 4.451612854003906250e+01 5.691141605377197266e+00 4.956282138824462891e+00
6.000000000000000000e+01 4.645161437988281250e+01 2.984285116195678711e+00 4.321531772613525391e+00
6.000000000000000000e+01 4.838709640502929688e+01 6.893223762512207031e+00 7.180267333984375000e+00
6.000000000000000000e+01 5.032258224487304688e+01 3.752747774124145508e+00 2.095192432403564453e+00
6.000000000000000000e+01 5.225806427001953125e+01 9.971405982971191406e+00 1.449008464813232422e+00
6.000000000000000000e+01 5.419355010986328125e+01 1.980033636093139648e+00 6.791274547576904297e+00
6.000000000000000000e+01 5.612903213500976562e+01 6.076064109802246094e+00 2.804821968078613281e+00
6.000000000000000000e+01 5.806451797485351562e+01 2.652116060256958008e+00 4.227771282196044922e+00
0.000000000000000000e+00 4.000000000000000000e+01 4.600000381469726562e+00 1.037422060966491699e+00
5.250000000000000000e+01 6.000000000000000000e+01 4.960000038146972656e+00 1.130977153778076172e+00
3.375000000000000000e+01 0.000000000000000000e+00 8.559999465942382812e+00 1.168399214744567871e+00
0.000000000000000000e+00 2.222222137451171875e+01 1.720000028610229492e+00 1.187110185623168945e+00
5.625000000000000000e+01 0.000000000000000000e+00 2.079999923706054688e+00 1.280665278434753418e+00
6.000000000000000000e+01 2.444444465637207031e+01 9.279999732971191406e+00 1.355509400367736816e+00
6.000000000000000000e+01 1.111111068725585938e+01 4.240000247955322266e+00 1.392931342124938965e+00
1.312500000000000000e+01 0.000000000000000000e+00 6.471999645233154297e+00 1.523908495903015137e+00
0.000000000000000000e+00 2.962963104248046875e+00 3.592000007629394531e+00 1.673596620559692383e+00
1.968750000000000000e+01 0.000000000000000000e+00 5.751999855041503906e+00 1.785862684249877930e+00
2.812500000000000000e+00 0.000000000000000000e+00 7.912000179290771484e+00 1.898128986358642578e+00
0.000000000000000000e+00 3.851851654052734375e+01 4.743999958038330078e+00 1.972972989082336426e+00
4.031250000000000000e+01 6.000000000000000000e+01 6.544000148773193359e+00 1.991683959960937500e+00
2.531250000000000000e+01 0.000000000000000000e+00 8.343999862670898438e+00 2.010395050048828125e+00
6.562500000000000000e+00 6.000000000000000000e+01 3.304000139236450195e+00 2.047816991806030273e+00
0.000000000000000000e+00 2.814814758300781250e+01 6.904000282287597656e+00 2.085238933563232422e+00
4.406250000000000000e+01 6.000000000000000000e+01 3.664000034332275391e+00 2.141372203826904297e+00
6.000000000000000000e+01 3.703703641891479492e+00 7.263999938964843750e+00 2.178794145584106445e+00
1.546875000000000000e+01 0.000000000000000000e+00 4.024000167846679688e+00 2.234927177429199219e+00
4.546875000000000000e+01 6.000000000000000000e+01 5.824000358581542969e+00 2.253638267517089844e+00
2.296875000000000000e+01 6.000000000000000000e+01 2.584000110626220703e+00 2.309771299362182617e+00
0.000000000000000000e+00 5.925926208496093750e+00 6.184000015258789062e+00 2.347193241119384766e+00
4.921875000000000000e+01 0.000000000000000000e+00 1.215999960899353027e+00 2.403326511383056641e+00
0.000000000000000000e+00 3.259259033203125000e+01 3.016000032424926758e+00 2.422037601470947266e+00
4.171875000000000000e+01 6.000000000000000000e+01 4.815999984741210938e+00 2.440748453140258789e+00
0.000000000000000000e+00 1.925925827026367188e+01 6.616000175476074219e+00 2.459459304809570312e+00
6.000000000000000000e+01 3.925926208496093750e+01 8.416000366210937500e+00 2.478170394897460938e+00
2.343750000000000000e+00 6.000000000000000000e+01 1.575999975204467773e+00 2.496881484985351562e+00
6.000000000000000000e+01 2.469135671854019165e-01 3.375999927520751953e+00 2.515592575073242188e+00
0.000000000000000000e+00 2.024691390991210938e+01 5.175999641418457031e+00 2.534303426742553711e+00
2.484375000000000000e+01 6.000000000000000000e+01 3.735999822616577148e+00 2.609147548675537109e+00
6.000000000000000000e+01 1.358024692535400391e+01 5.536000251770019531e+00 2.627858638763427734e+00
0.000000000000000000e+00 3.358024978637695312e+01 7.335999965667724609e+00 2.646569728851318359e+00
3.609375000000000000e+01 6.000000000000000000e+01 9.135999679565429688e+00 2.665280818939208984e+00
5.109375000000000000e+01 0.000000000000000000e+00 4.096000194549560547e+00 2.702702760696411133e+00
0.000000000000000000e+00 4.246913528442382812e+01 5.896000385284423828e+00 2.721413612365722656e+00
0.000000000000000000e+00 2.913580322265625000e+01 9.496000289916992188e+00 2.758835792541503906e+00
1.640625000000000000e+01 6.000000000000000000e+01 8.055999755859375000e+00 2.833679914474487305e+00
4.640625000000000000e+01 0.000000000000000000e+00 9.855999946594238281e+00 2.852390766143798828e+00
5.390625000000000000e+01 6.000000000000000000e+01 6.688000202178955078e+00 2.927234888076782227e+00
5.156250000000000000e+00 6.000000000000000000e+01 8.487999916076660156e+00 2.945945978164672852e+00
6.000000000000000000e+01 1.802469062805175781e+01 1.648000001907348633e+00 2.964656829833984375e+00
6.000000000000000000e+01 5.802469253540039062e+01 5.248000144958496094e+00 3.002079010009765625e+00
4.265625000000000000e+01 0.000000000000000000e+00 8.847999572753906250e+00 3.039500951766967773e+00
0.000000000000000000e+00 2.765431976318359375e+01 5.608000278472900391e+00 3.095633983612060547e+00
6.000000000000000000e+01 4.765431976318359375e+01 7.407999992370605469e+00 3.114345073699951172e+00
4.828125000000000000e+01 6.000000000000000000e+01 2.368000030517578125e+00 3.151767253875732422e+00
6.000000000000000000e+01 3.209876537322998047e+00 5.967999935150146484e+00 3.189189195632934570e+00
6.000000000000000000e+01 4.320987701416015625e+01 9.567999839782714844e+00 3.226611375808715820e+00
6.000000000000000000e+01 2.987654304504394531e+01 4.527999877929687500e+00 3.264033317565917969e+00
0.000000000000000000e+00 4.987654113769531250e+01 6.328000068664550781e+00 3.282744407653808594e+00
6.000000000000000000e+01 1.654321098327636719e+01 8.128000259399414062e+00 3.301455259323120117e+00
1.453125000000000000e+01 6.000000000000000000e+01 9.927999496459960938e+00 3.320166349411010742e+00
4.453125000000000000e+01 6.000000000000000000e+01 1.014400005340576172e+00 3.338877439498901367e+00
7.734375000000000000e+00 0.000000000000000000e+00 4.974400043487548828e+00 3.469854593276977539e+00
6.000000000000000000e+01 3.876543045043945312e+01 6.774400234222412109e+00 3.488565683364868164e+00
0.000000000000000000e+00 5.876543426513671875e+01 8.574399948120117188e+00 3.507276535034179688e+00
0.000000000000000000e+00 2.172839546203613281e+01 3.534399986267089844e+00 3.544698715209960938e+00
0.000000000000000000e+00 8.395062446594238281e+00 7.134399890899658203e+00 3.582120418548583984e+00
4.898437500000000000e+01 0.000000000000000000e+00 8.934400558471679688e+00 3.600831508636474609e+00
0.000000000000000000e+00 4.839506149291992188e+01 2.094399929046630859e+00 3.619542598724365234e+00
6.000000000000000000e+01 1.506172847747802734e+01 3.894399881362915039e+00 3.638253450393676758e+00
2.648437500000000000e+01 6.000000000000000000e+01 5.694399833679199219e+00 3.656964540481567383e+00
0.000000000000000000e+00 3.950617074966430664e+00 9.294400215148925781e+00 3.694386720657348633e+00
6.000000000000000000e+01 1.061728382110595703e+01 6.054400444030761719e+00 3.750519752502441406e+00
9.609375000000000000e+00 6.000000000000000000e+01 7.854400157928466797e+00 3.769230842590332031e+00
6.000000000000000000e+01 3.728395080566406250e+01 2.886399984359741211e+00 3.825363874435424805e+00
0.000000000000000000e+00 5.728395080566406250e+01 4.686399936676025391e+00 3.844074964523315430e+00
4.335937500000000000e+01 6.000000000000000000e+01 5.046400070190429688e+00 3.937629938125610352e+00
2.835937500000000000e+01 6.000000000000000000e+01 6.846400260925292969e+00 3.956341028213500977e+00
1.171875000000000000e+00 6.000000000000000000e+01 1.806399941444396973e+00 3.993762969970703125e+00
0.000000000000000000e+00 4.049382781982421875e+01 9.006400108337402344e+00 4.068606853485107422e+00
6.000000000000000000e+01 4.716049575805664062e+01 5.766400337219238281e+00 4.124740123748779297e+00
4.921875000000000000e+00 0.000000000000000000e+00 7.566400051116943359e+00 4.143450736999511719e+00
4.992187500000000000e+01 0.000000000000000000e+00 4.326399803161621094e+00 4.199584007263183594e+00
0.000000000000000000e+00 2.271604919433593750e+01 6.126399993896484375e+00 4.218295097351074219e+00
0.000000000000000000e+00 4.938271331787109375e+01 2.958400011062622070e+00 4.293139457702636719e+00
6.000000000000000000e+01 1.604938125610351562e+01 4.758399963378906250e+00 4.311850547790527344e+00
6.000000000000000000e+01 5.604938125610351562e+01 8.358400344848632812e+00 4.349272251129150391e+00
1.054687500000000000e+01 0.000000000000000000e+00 1.518399953842163086e+00 4.367983341217041016e+00
4.054687500000000000e+01 0.000000000000000000e+00 3.318400144577026367e+00 4.386694431304931641e+00
6.796875000000000000e+00 6.000000000000000000e+01 8.718400001525878906e+00 4.442827224731445312e+00
5.179687500000000000e+01 6.000000000000000000e+01 5.478399753570556641e+00 4.498960494995117188e+00
1.429687500000000000e+01 6.000000000000000000e+01 7.278399944305419922e+00 4.517671585083007812e+00
6.000000000000000000e+01 1.234567999839782715e+00 9.078399658203125000e+00 4.536382675170898438e+00
2.929687500000000000e+01 0.000000000000000000e+00 2.238399982452392578e+00 4.555093765258789062e+00
6.000000000000000000e+01 2.790123367309570312e+01 7.638400077819824219e+00 4.611227035522460938e+00
0.000000000000000000e+00 4.790123367309570312e+01 9.438400268554687500e+00 4.629937648773193359e+00
6.000000000000000000e+01 1.456790161132812500e+01 2.598400115966796875e+00 4.648648738861083984e+00
0.000000000000000000e+00 3.456790161132812500e+01 4.398400306701660156e+00 4.667359828948974609e+00
3.820312500000000000e+01 6.000000000000000000e+01 6.198400020599365234e+00 4.686070919036865234e+00
5.320312500000000000e+01 0.000000000000000000e+00 9.798399925231933594e+00 4.723492622375488281e+00
4.453125000000000000e+00 6.000000000000000000e+01 1.230399966239929199e+00 4.742203712463378906e+00
6.000000000000000000e+01 1.012345695495605469e+01 3.030400037765502930e+00 4.760914802551269531e+00
0.000000000000000000e+00 3.012345695495605469e+01 4.830399990081787109e+00 4.779625892639160156e+00
6.000000000000000000e+01 5.012345504760742188e+01 6.630399703979492188e+00 4.798336982727050781e+00
1.195312500000000000e+01 0.000000000000000000e+00 8.430400848388671875e+00 4.817048072814941406e+00
0.000000000000000000e+00 5.679012298583984375e+01 3.390399932861328125e+00 4.854469776153564453e+00
6.000000000000000000e+01 5.679012298583984375e+00 5.190400123596191406e+00 4.873180866241455078e+00
0.000000000000000000e+00 1.234567832946777344e+01 1.950399994850158691e+00 4.929313659667968750e+00
5.507812500000000000e+01 6.000000000000000000e+01 2.310400009155273438e+00 5.022869110107421875e+00
0.000000000000000000e+00 1.975308537483215332e+00 4.110400199890136719e+00 5.041580200195312500e+00
3.632812500000000000e+01 0.000000000000000000e+00 5.910399913787841797e+00 5.060290813446044922e+00
5.132812500000000000e+01 0.000000000000000000e+00 9.510399818420410156e+00 5.097712993621826172e+00
0.000000000000000000e+00 1.530864143371582031e+01 6.270400047302246094e+00 5.153846263885498047e+00
1.640625000000000000e+00 6.000000000000000000e+01 9.870399475097656250e+00 5.191267967224121094e+00
2.414062500000000000e+01 6.000000000000000000e+01 1.662400007247924805e+00 5.303534507751464844e+00
5.414062500000000000e+01 0.000000000000000000e+00 3.462400197982788086e+00 5.322245597839355469e+00
0.000000000000000000e+00 3.753086471557617188e+01 5.262400150299072266e+00 5.340956211090087891e+00
6.000000000000000000e+01 1.308642005920410156e+01 5.622399806976318359e+00 5.434511661529541016e+00
2.789062500000000000e+01 6.000000000000000000e+01 7.422399997711181641e+00 5.453222751617431641e+00
3.351562500000000000e+01 6.000000000000000000e+01 4.182399749755859375e+00 5.509355545043945312e+00
4.101562500000000000e+01 6.000000000000000000e+01 2.742399930953979492e+00 5.584199428558349609e+00
2.601562500000000000e+01 0.000000000000000000e+00 4.542399883270263672e+00 5.602910518646240234e+00
5.601562500000000000e+01 0.000000000000000000e+00 6.342399597167968750e+00 5.621621608734130859e+00
3.726562500000000000e+01 0.000000000000000000e+00 9.942399978637695312e+00 5.659043788909912109e+00
6.000000000000000000e+01 5.341563796997070312e+01 2.828799962997436523e+00 5.696465969085693359e+00
1.476562500000000000e+01 0.000000000000000000e+00 4.628799915313720703e+00 5.715176582336425781e+00
0.000000000000000000e+00 4.230452728271484375e+01 8.228799819946289062e+00 5.752598762512207031e+00
1.171875000000000000e-01 0.000000000000000000e+00 3.188800096511840820e+00 5.790020942687988281e+00
1.511718750000000000e+01 0.000000000000000000e+00 6.788799762725830078e+00 5.827443122863769531e+00
4.511718750000000000e+01 6.000000000000000000e+01 8.588800430297851562e+00 5.846154212951660156e+00
0.000000000000000000e+00 5.563785934448242188e+01 1.748800039291381836e+00 5.864864826202392578e+00
3.761718750000000000e+01 0.000000000000000000e+00 3.548799991607666016e+00 5.883575916290283203e+00
3.386718750000000000e+01 6.000000000000000000e+01 2.108799934387207031e+00 5.958420276641845703e+00
0.000000000000000000e+00 4.082304763793945312e+01 6.068799972534179688e+00 6.089397430419921875e+00
3.199218750000000000e+01 0.000000000000000000e+00 7.868799686431884766e+00 6.108108520507812500e+00
1.699218750000000000e+01 0.000000000000000000e+00 9.668799400329589844e+00 6.126819610595703125e+00
6.000000000000000000e+01 3.415637969970703125e+01 4.700799942016601562e+00 6.182951927185058594e+00
2.449218750000000000e+01 6.000000000000000000e+01 6.500799655914306641e+00 6.201663017272949219e+00
6.000000000000000000e+01 3.045267581939697266e+00 8.300800323486328125e+00 6.220374107360839844e+00
1.324218750000000000e+01 6.000000000000000000e+01 8.660799980163574219e+00 6.313929080963134766e+00
6.000000000000000000e+01 5.637860107421875000e+01 5.420800209045410156e+00 6.370062351226806641e+00
3.105468750000000000e+01 0.000000000000000000e+00 9.020799636840820312e+00 6.407484531402587891e+00
0.000000000000000000e+00 4.526749038696289062e+01 2.180799961090087891e+00 6.426195144653320312e+00
6.000000000000000000e+01 1.193415641784667969e+01 3.980800151824951172e+00 6.444906234741210938e+00
0.000000000000000000e+00 3.193415451049804688e+01 5.780799865722656250e+00 6.463617324829101562e+00
6.000000000000000000e+01 5.193415832519531250e+01 7.580800056457519531e+00 6.482328414916992188e+00
4.804687500000000000e+00 6.000000000000000000e+01 4.340800285339355469e+00 6.538461685180664062e+00
1.230468750000000000e+01 0.000000000000000000e+00 1.172800064086914062e+00 6.613305568695068359e+00
6.000000000000000000e+01 2.823045158386230469e+01 2.972800016403198242e+00 6.632016658782958984e+00
0.000000000000000000e+00 4.823045349121093750e+01 4.772799968719482422e+00 6.650727748870849609e+00
0.000000000000000000e+00 3.489712142944335938e+01 8.372799873352050781e+00 6.688149929046630859e+00
6.000000000000000000e+01 5.489711761474609375e+01 1.532799959182739258e+00 6.706860542297363281e+00
0.000000000000000000e+00 4.378600692749023438e+01 6.932800292968750000e+00 6.762993812561035156e+00
0.000000000000000000e+00 3.045267486572265625e+01 1.892800092697143555e+00 6.800415992736816406e+00
5.542968750000000000e+01 6.000000000000000000e+01 3.692800045013427734e+00 6.819127082824707031e+00
3.667968750000000000e+01 6.000000000000000000e+01 7.292799949645996094e+00 6.856548786163330078e+00
0.000000000000000000e+00 5.711934280395507812e+01 9.092800140380859375e+00 6.875259876251220703e+00
0.000000000000000000e+00 2.600823020935058594e+01 4.052800178527832031e+00 6.912682056427001953e+00
4.417968750000000000e+01 6.000000000000000000e+01 5.852799892425537109e+00 6.931393146514892578e+00
2.917968750000000000e+01 0.000000000000000000e+00 7.652800083160400391e+00 6.950104236602783203e+00
6.000000000000000000e+01 3.267489624023437500e+01 9.452799797058105469e+00 6.968815326690673828e+00
4.558593750000000000e+01 6.000000000000000000e+01 8.012800216674804688e+00 7.043659210205078125e+00
0.000000000000000000e+00 3.292181193828582764e-01 9.812800407409667969e+00 7.062370300292968750e+00
6.000000000000000000e+01 2.032921791076660156e+01 1.244799971580505371e+00 7.081081390380859375e+00
6.000000000000000000e+01 6.995884418487548828e+00 4.844799995422363281e+00 7.118502616882324219e+00
6.000000000000000000e+01 3.366255187988281250e+01 3.404799938201904297e+00 7.193346977233886719e+00
2.460937500000000000e+00 0.000000000000000000e+00 3.764800071716308594e+00 7.286901950836181641e+00
3.246093750000000000e+01 0.000000000000000000e+00 5.564800262451171875e+00 7.305613040924072266e+00
0.000000000000000000e+00 4.773662567138671875e+00 5.924800395965576172e+00 7.399168014526367188e+00
0.000000000000000000e+00 4.477366256713867188e+01 9.524800300598144531e+00 7.436590194702148438e+00
6.000000000000000000e+01 1.144032955169677734e+01 2.684799909591674805e+00 7.455301284790039062e+00
1.371093750000000000e+01 0.000000000000000000e+00 8.084799766540527344e+00 7.511434555053710938e+00
1.652343750000000000e+01 0.000000000000000000e+00 8.516799926757812500e+00 7.623700618743896484e+00
3.902343750000000000e+01 0.000000000000000000e+00 5.276800155639648438e+00 7.679833412170410156e+00
6.000000000000000000e+01 5.440329360961914062e+01 8.876799583435058594e+00 7.717255592346191406e+00
0.000000000000000000e+00 2.995884704589843750e+01 9.236800193786621094e+00 7.810811042785644531e+00
6.000000000000000000e+01 4.995884704589843750e+01 2.396800041198730469e+00 7.829521656036376953e+00
2.777343750000000000e+01 0.000000000000000000e+00 4.196800231933593750e+00 7.848232746124267578e+00
3.398437500000000000e+00 6.000000000000000000e+01 7.796800136566162109e+00 7.885654926300048828e+00
